"Name", "Stmts", "Miss", "Cover"
"botracked/core/service/mission_runner.py", "74", "41", "45%"
"botracked/core/service/telemetry_poller.py", "66", "30", "55%"
"botracked/engine.py", "65", "65", "0%"
"botracked/infrastructure/__init__.py", "9", "0", "100%"
"botracked/infrastructure/cli/__init__.py", "9", "0", "100%"
"botracked/infrastructure/cli/engine.py", "44", "12", "73%"
"botracked/infrastructure/cli/icli.py", "15", "0", "100%"
"botracked/infrastructure/cli/setup/__init__.py", "9", "0", "100%"
"botracked/infrastructure/cli/setup/bundle.py", "22", "1", "95%"
"botracked/infrastructure/cli/setup/factory.py", "26", "1", "96%"
"botracked/infrastructure/cli/setup/validator.py", "35", "5", "86%"
"botracked/infrastructure/command/__init__.py", "9", "0", "100%"
"botracked/infrastructure/command/command.py", "16", "0", "100%"
"botracked/infrastructure/command/icommand_definition.py", "14", "0", "100%"
"botracked/infrastructure/command/icommand_executor.py", "14", "0", "100%"
"botracked/infrastructure/command/studio_command_definition.py", "24", "1", "96%"
"botracked/infrastructure/command/studio_command_executor.py", "41", "16", "61%"
"botracked/infrastructure/communication/__init__.py", "9", "0", "100%"
"botracked/infrastructure/communication/binary_codec.py", "51", "5", "90%"
"botracked/infrastructure/communication/crc8_calculator.py", "29", "0", "100%"
"botracked/infrastructure/communication/preferences/__init__.py", "9", "0", "100%"
"botracked/infrastructure/communication/preferences/connection_preferences_repository.py", "55", "6", "89%"
"botracked/infrastructure/communication/serial_transport.py", "60", "35", "42%"
"botracked/infrastructure/communication/tcp_transport.py", "63", "40", "37%"
"botracked/infrastructure/gui/__init__.py", "9", "0", "100%"
"botracked/infrastructure/gui/connection/__init__.py", "9", "0", "100%"
"botracked/infrastructure/gui/connection/connection_callbacks.py", "16", "0", "100%"
"botracked/infrastructure/gui/connection/connection_panel.py", "106", "28", "74%"
"botracked/infrastructure/gui/connection/connection_panel_config.py", "25", "0", "100%"
"botracked/infrastructure/gui/controls/__init__.py", "9", "0", "100%"
"botracked/infrastructure/gui/controls/jog_panel.py", "75", "10", "87%"
"botracked/infrastructure/gui/controls/jog_panel_callbacks.py", "19", "0", "100%"
"botracked/infrastructure/gui/controls/jog_panel_config.py", "29", "0", "100%"
"botracked/infrastructure/gui/editor/__init__.py", "9", "0", "100%"
"botracked/infrastructure/gui/editor/dsl_editor_panel.py", "118", "25", "79%"
"botracked/infrastructure/gui/editor/dsl_editor_panel_config.py", "26", "0", "100%"
"botracked/infrastructure/gui/editor/dsl_preset_loader.py", "32", "3", "91%"
"botracked/infrastructure/gui/editor/dsl_syntax_highlighter.py", "50", "0", "100%"
"botracked/infrastructure/gui/editor/dsl_syntax_highlighter_config.py", "25", "0", "100%"
"botracked/infrastructure/gui/editor/mission_callbacks.py", "18", "0", "100%"
"botracked/infrastructure/gui/engine.py", "106", "12", "89%"
"botracked/infrastructure/gui/gui_config.py", "21", "0", "100%"
"botracked/infrastructure/gui/gui_event_mediator.py", "36", "9", "75%"
"botracked/infrastructure/gui/igui.py", "15", "0", "100%"
"botracked/infrastructure/gui/stream/__init__.py", "9", "0", "100%"
"botracked/infrastructure/gui/stream/log_panel.py", "69", "19", "72%"
"botracked/infrastructure/gui/stream/log_panel_config.py", "22", "0", "100%"
"botracked/infrastructure/gui/telemetry/__init__.py", "9", "0", "100%"
"botracked/infrastructure/gui/telemetry/telemetry_panel.py", "90", "22", "76%"
"botracked/infrastructure/gui/telemetry/telemetry_panel_config.py", "27", "0", "100%"
"botracked/infrastructure/gui/theme/__init__.py", "9", "0", "100%"
"botracked/infrastructure/gui/theme/colors.py", "27", "0", "100%"
"botracked/infrastructure/gui/theme/style.py", "43", "1", "98%"
"botracked/setup/__init__.py", "9", "0", "100%"
"botracked/setup/bundle.py", "24", "1", "96%"
"botracked/setup/dep_validator.py", "34", "5", "85%"
"botracked/setup/dependencies.py", "19", "0", "100%"
"botracked/setup/factory.py", "44", "2", "95%"
"botracked/setup/keys.py", "31", "0", "100%"
"botracked/setup/opt_validator.py", "34", "2", "94%"
"botracked/setup/options.py", "16", "0", "100%"
"botracked/setup/registry.py", "32", "0", "100%"
"botracked/setup/validator.py", "38", "5", "87%"
"Total", "3117", "660", "79%"
